pred,succ
N2171,N2411
N2171,N3520
N2171,N2851
N2411,N2933
N2411,N2550
N2411,N3391
N3520,N3674
N2633,N3712
N2633,N2858
N2633,N2803
N2175,N3958
N2175,N3902
N2175,N2905
N2186,N3058
N3295,N3737
N3295,N3626
N3311,N3975
N3311,N3984
N2183,N3707
N2183,N2847
N3058,N3333
N3058,N3383
N2191,N3597
N2191,N3483
N2191,N3482
N2192,N3924
N2838,N3562
N2194,N2265
N2194,N2348
N2194,N3486
N2196,N2822
N2196,N2598
N2822,N3649
N2822,N3561
N2197,N2604
N2201,N2429
N2201,N2279
N2201,N3786
N2201,N3672
N2201,N2277
N2429,N3188
N2205,N2379
N2205,N3376
N2207,N3676
N2207,N3615
N2207,N3442
N2207,N2352
N2207,N3269
N2210,N3873
N2210,N2383
N2210,N2824
N2210,N2343
N2212,N3294
N2216,N2804
N2216,N3231
N2804,N2817
N2218,N3953
N2218,N2219
N2220,N3091
N2220,N3104
N2220,N2738
N2918,N3486
N2231,N3691
N2231,N2974
N2231,N2929
N2232,N2462
N2237,N2876
N2239,N2858
N2239,N2705
N2239,N2337
N2858,N3047
N2858,N3732
N2245,N3556
N2245,N2850
N2252,N2609
N2252,N2437
N2256,N3765
N2256,N2641
N2256,N3419
N2740,N3906
N2740,N3824
N2264,N2591
N2264,N2613
N2267,N3886
N2267,N3611
N2269,N3523
N2269,N3055
N2269,N2502
N2273,N3373
N2273,N2831
N2273,N3550
N2273,N3214
N2273,N3524
N2273,N3156
N3373,N3415
N3046,N3332
N3046,N3723
N3160,N3452
N2278,N2982
N2278,N2912
N2278,N3021
N2278,N2557
N2278,N3012
N2866,N3093
N2866,N3735
N2290,N3900
N2290,N2776
N2721,N3179
N2721,N3576
N2302,N2480
N2302,N2349
N2302,N3361
N2302,N3381
N2303,N2818
N2303,N3459
N2306,N3259
N2306,N2833
N2306,N2512
N2392,N3936
N2392,N2436
N2877,N3639
N2311,N3351
N2311,N2910
N2311,N2413
N2311,N3336
N2851,N2879
N3101,N3917
N3101,N3337
N2316,N3802
N2316,N2849
N2316,N3316
N2316,N3735
N2316,N3926
N2317,N3833
N2317,N3393
N2326,N3607
N2326,N3742
N2326,N2408
N2326,N2890
N2326,N3492
N2330,N3838
N2330,N3070
N2337,N3911
N2337,N3804
N2337,N3501
N3911,N3990
N2338,N2610
N2341,N3315
N2341,N3652
N3315,N3783
N2343,N2863
N2343,N3949
N2863,N3407
N2863,N3341
N2345,N2534
N2345,N2754
N2345,N3834
N2544,N3404
N3322,N3705
N2352,N2576
N3077,N3392
N3077,N3709
N2361,N3113
N2361,N3524
N2361,N3686
N2363,N3935
N2363,N3331
N2365,N3121
N2365,N3945
N2371,N2738
N2377,N2382
N2377,N3366
N2378,N2908
N2378,N2778
N2381,N3630
N2381,N3982
N2381,N2790
N2381,N2891
N2381,N3651
N2383,N3161
N2383,N2878
N2383,N2811
N2383,N3893
N3161,N3948
N2878,N3178
N2878,N3187
N2878,N3203
N3671,N3786
N2391,N3093
N2394,N2754
N2396,N3722
N2399,N3419
N2399,N3330
N2399,N3797
N3419,N3743
N2413,N3648
N3648,N3999
N2414,N3768
N2427,N2599
N2430,N3702
N2430,N2708
N2433,N3228
N2433,N3033
N2453,N2737
N2453,N3769
N2737,N3007
N2737,N2972
N2737,N2896
N2737,N3203
N3040,N3808
N3040,N3179
N3040,N3911
N2459,N3480
N2459,N3143
N3480,N3537
N2469,N3925
N2469,N3560
N2639,N3724
N2612,N3494
N2472,N3052
N3491,N3592
N2476,N2817
N2476,N3364
N2476,N2481
N2481,N3829
N2481,N3436
N2481,N3939
N2482,N2544
N2482,N2729
N2485,N3639
N2485,N2672
N2679,N3448
N2493,N3770
N2493,N3961
N2493,N2860
N2493,N2892
N2493,N2757
N2860,N3052
N2860,N3632
N2500,N3551
N2500,N3429
N3601,N3889
N3060,N3244
N3060,N3663
N2510,N3888
N2510,N2771
N2510,N2572
N2513,N3039
N2513,N3882
N2513,N3714
N2515,N3299
N2515,N3270
N3270,N3293
N2517,N3787
N2517,N3016
N2517,N2883
N2826,N3910
N2519,N2740
N2948,N3882
N2948,N3291
N2948,N3348
N2526,N2543
N2526,N3748
N2527,N3926
N2527,N3101
N2821,N3909
N2821,N3613
N2533,N2865
N2533,N2766
N2533,N3572
N2536,N3689
N2536,N3451
N2540,N3495
N2540,N3098
N2540,N3003
N2540,N2876
N2545,N3672
N2545,N3465
N3672,N3855
N2546,N3563
N2546,N3297
N2551,N2934
N2551,N3727
N2551,N2656
N2551,N3646
N2934,N3696
N2934,N3249
N2934,N3714
N2934,N3680
N3612,N3685
N2557,N3674
N2559,N2815
N2559,N2977
N3225,N3911
N3225,N3879
N2602,N3176
N2602,N3502
N2602,N2996
N2563,N3110
N2563,N3571
N2563,N2778
N2563,N2926
N2563,N3698
N3110,N3893
N2565,N3752
N2565,N3792
N3752,N3761
N3792,N3857
N2903,N3256
N2903,N3039
N3668,N3888
N2583,N3728
N2583,N3058
N2648,N3065
N2648,N3849
N2648,N3665
N2644,N3787
N2644,N3372
N2644,N3283
N2644,N3652
N2644,N3131
N3132,N3395
N2605,N3258
N2605,N2660
N2613,N2622
N2613,N2775
N2619,N3567
N2621,N3559
N2621,N2784
N2630,N3558
N2630,N3240
N2634,N3389
N2634,N3479
N2634,N3172
N2635,N3159
N2635,N3926
N2636,N3594
N2637,N3616
N2637,N3382
N2843,N2926
N2843,N3560
N2843,N3973
N2652,N3992
N2652,N2655
N2650,N2726
N2651,N3191
N2651,N2859
N3191,N3777
N2653,N3917
N2653,N3116
N2656,N2657
N2656,N3910
N2656,N3605
N2656,N3227
N2657,N3098
N2657,N3887
N2657,N3190
N2657,N3627
N3049,N3764
N2660,N3808
N2660,N2868
N2661,N3008
N2661,N3587
N2662,N3825
N2667,N2884
N2828,N3519
N2828,N3855
N2828,N3227
N3451,N3644
N2690,N2810
N2690,N3329
N2690,N3605
N2692,N3255
N2702,N2972
N2700,N3659
N2837,N2910
N2972,N3224
N2707,N3213
N2707,N2872
N2707,N3501
N3118,N3674
N2714,N3243
N2714,N3189
N3243,N3620
N2717,N2841
N2717,N3939
N2717,N3287
N3032,N3629
N2720,N3241
N2720,N3352
N2720,N3572
N2724,N2986
N2724,N3567
N2725,N3013
N3013,N3062
N2732,N3522
N2735,N3571
N2745,N3313
N2760,N3196
N2760,N2949
N3337,N3747
N2764,N2852
N2764,N2934
N2764,N3923
N2765,N3135
N2765,N2857
N3135,N3165
N3621,N3668
N2770,N3765
N2896,N2911
N2896,N3405
N3198,N3803
N2791,N3567
N2791,N3145
N2793,N3112
N2793,N3398
N2793,N3960
N2793,N2894
N3112,N3635
N3112,N3692
N3112,N3138
N3112,N3710
N2900,N3749
N2806,N2912
N2806,N3786
N2806,N3776
N2912,N3996
N2912,N3548
N2912,N3913
N2812,N3013
N2812,N2887
N3147,N3840
N3147,N3813
N3209,N3684
N3209,N3826
N2830,N2915
N2836,N3014
N2849,N2930
N2849,N3970
N2849,N3043
N2849,N3666
N3048,N3416
N3048,N3655
N3048,N3893
N3000,N3075
N2871,N3312
N2871,N3739
N2871,N3709
N2871,N3117
N3312,N3840
N2883,N3316
N2883,N3608
N2883,N3545
N2977,N3833
N2885,N3721
N2885,N3831
N3618,N3789
N2895,N3325
N2895,N3672
N3256,N3983
N2907,N3591
N2907,N3755
N2907,N3602
N3186,N3674
N2919,N3133
N2924,N3748
N2924,N3697
N2924,N3768
N2928,N3173
N2932,N3000
N2932,N3239
N2932,N3064
N2933,N3410
N2933,N3129
N2933,N3195
N3410,N3837
N2936,N3343
N2936,N3525
N2936,N3385
N2939,N3112
N3269,N3341
N2946,N3759
N2950,N3415
N2966,N3600
N2966,N3390
N2968,N3314
N2968,N3004
N2969,N3904
N2969,N3111
N2970,N3020
N3679,N3991
N2990,N3865
N2993,N3313
N2993,N3011
N2993,N3977
N3075,N3323
N3022,N3108
N3003,N3534
N3003,N3060
N3006,N3305
N3006,N3830
N3006,N3437
N3006,N3684
N3830,N3886
N3012,N3125
N3012,N3084
N3012,N3096
N3062,N3214
N3062,N3769
N3062,N3198
N3062,N3577
N3062,N3611
N3033,N3655
N3033,N3406
N3033,N3576
N3033,N3475
N3050,N3060
N3050,N3895
N3050,N3906
N3061,N3215
N3061,N3359
N3280,N3871
N3079,N3361
N3079,N3545
N3079,N3905
N3079,N3878
N3083,N3303
N3085,N3671
N3097,N3541
N3097,N3276
N3435,N3562
N3525,N3801
N3107,N3300
N3111,N3819
N3111,N3888
N3114,N3643
N3114,N3818
N3643,N3949
N3130,N3888
N3130,N3175
N3145,N3826
N3145,N3526
N3145,N3969
N3145,N3222
N3145,N3280
N3586,N3762
N3586,N3811
N3284,N3883
N3163,N3805
N3167,N3700
N3167,N3535
N3700,N3987
N3459,N3991
N3174,N3980
N3174,N3450
N3174,N3787
N3182,N3967
N3182,N3498
N3197,N3743
N3197,N3507
N3199,N3586
N3555,N3868
N3516,N3790
N3516,N3590
N3516,N3855
N3214,N3466
N3239,N3877
N3247,N3400
N3253,N3857
N3257,N3263
N3267,N3357
N3357,N3366
N3554,N3580
N3278,N3460
N3278,N3329
N3508,N3817
N3320,N3794
N3328,N3665
N3842,N3999
N3344,N3369
N3348,N3399
N3348,N3413
N3348,N3918
N3349,N3442
N3349,N3877
N3383,N3909
N3383,N3693
N3383,N3704
N3386,N3871
N3388,N3741
N3388,N3664
N3401,N3549
N3413,N3608
N3413,N3830
N3413,N3503
N3420,N3484
N3420,N3796
N3500,N3699
N3467,N3628
N3662,N3959
N3547,N3723
N3560,N3863
N3560,N3783
N3561,N3599
N3562,N3826
N3562,N3869
N3660,N3761
N3744,N3771
N3709,N3747
N3713,N3885
N3735,N3779
N3735,N3761
N3757,N3766
N3757,N3861
N3793,N3911
N3828,N3994
N3828,N3950
N3828,N3861
