/chain,,,,,,,,,,,,,,,,,,,,,,
/@company,/@company/#agg,/@companyIdentifier,/@sicCode,/@sicDescription,/arcs/arc/@from,/arcs/arc/@to,/stages/stage/@avgDemand,/stages/stage/@maxServiceTime,/stages/stage/@relDepth,/stages/stage/@serviceLevel,/stages/stage/@stageClassification,/stages/stage/@stageCost,/stages/stage/@stageName,/stages/stage/@stageTime,/stages/stage/@StageTime_1_p,/stages/stage/@StageTime_1_v,/stages/stage/@StageTime_2_p,/stages/stage/@StageTime_2_v,/stages/stage/@stDevDemand,/stages/stage/@stDevStageTime,/stages/stage/@xPos,/stages/stage/@yPos
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0006,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0007,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0008,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0009,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0010,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0011,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0012,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0013,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0014,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0015,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0016,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0017,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0018,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0019,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0020,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0021,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0022,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0023,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0024,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0025,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0026,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0027,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0028,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0029,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0030,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0031,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0032,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0033,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0034,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0035,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0036,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0078,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0079,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0080,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0081,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0082,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0083,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0084,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0085,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0086,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0087,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0088,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0089,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0090,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0091,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0092,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0093,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0094,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0095,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0096,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0101,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0102,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0103,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0104,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0105,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0106,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0050,Dist_0111,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0051,Dist_0001,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0051,Dist_0002,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0051,Dist_0003,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0051,Dist_0004,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0051,Dist_0005,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0051,Dist_0006,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0051,Dist_0007,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0051,Dist_0008,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0051,Dist_0009,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0051,Dist_0010,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0051,Dist_0011,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0051,Dist_0012,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0051,Dist_0013,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0051,Dist_0014,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0051,Dist_0015,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0051,Dist_0016,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0051,Dist_0017,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0051,Dist_0018,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0051,Dist_0019,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0051,Dist_0020,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0051,Dist_0021,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0051,Dist_0022,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0051,Dist_0101,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0051,Dist_0102,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0051,Dist_0103,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0051,Dist_0104,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0051,Dist_0105,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0051,Dist_0106,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0052,Dist_0002,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0053,Dist_0002,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0054,Dist_0003,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0055,Dist_0003,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0056,Dist_0004,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0057,Dist_0004,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0058,Dist_0005,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0059,Dist_0005,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0060,Dist_0006,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0061,Dist_0006,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0062,Dist_0007,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0063,Dist_0007,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0064,Dist_0008,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0065,Dist_0008,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0066,Dist_0009,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0067,Dist_0009,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0068,Dist_0010,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0069,Dist_0010,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0070,Dist_0011,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0071,Dist_0011,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0072,Dist_0012,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0073,Dist_0012,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0074,Dist_0013,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0075,Dist_0013,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0076,Dist_0014,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0077,Dist_0014,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0078,Dist_0015,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0079,Dist_0015,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0080,Dist_0016,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0081,Dist_0016,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0082,Dist_0017,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0083,Dist_0017,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0084,Dist_0018,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0085,Dist_0018,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0086,Dist_0019,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0087,Dist_0019,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0088,Dist_0020,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0089,Dist_0020,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0090,Dist_0021,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0091,Dist_0021,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0092,Dist_0022,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0093,Dist_0022,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0094,Dist_0023,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0095,Dist_0023,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0096,Dist_0023,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0096,Dist_0024,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0096,Dist_0025,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0096,Dist_0026,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0096,Dist_0027,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0096,Dist_0028,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0096,Dist_0029,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0096,Dist_0030,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0096,Dist_0031,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0096,Dist_0032,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0096,Dist_0033,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0096,Dist_0034,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0096,Dist_0035,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0096,Dist_0036,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0097,Dist_0023,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0097,Dist_0024,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0097,Dist_0025,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0097,Dist_0026,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0097,Dist_0027,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0097,Dist_0028,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0097,Dist_0029,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0097,Dist_0030,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0097,Dist_0031,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0097,Dist_0032,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0097,Dist_0033,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0097,Dist_0034,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0097,Dist_0035,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0097,Dist_0036,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0098,Dist_0023,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0098,Dist_0089,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0099,Dist_0023,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0099,Dist_0024,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0099,Dist_0025,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0099,Dist_0026,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0099,Dist_0027,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0099,Dist_0028,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0099,Dist_0029,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0099,Dist_0030,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0099,Dist_0031,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0099,Dist_0032,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0099,Dist_0033,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0099,Dist_0034,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0099,Dist_0035,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0099,Dist_0036,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0100,Dist_0023,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0100,Dist_0024,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0100,Dist_0025,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0100,Dist_0026,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0100,Dist_0027,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0100,Dist_0028,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0100,Dist_0029,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0100,Dist_0030,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0100,Dist_0031,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0100,Dist_0032,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0100,Dist_0033,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0100,Dist_0034,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0100,Dist_0035,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0100,Dist_0036,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0101,Dist_0023,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0101,Dist_0024,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0101,Dist_0025,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0101,Dist_0026,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0101,Dist_0027,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0101,Dist_0089,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0101,Dist_0090,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0101,Dist_0091,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0101,Dist_0092,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0101,Dist_0093,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0101,Dist_0094,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0101,Dist_0095,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0101,Dist_0096,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0102,Dist_0023,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0102,Dist_0089,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0103,Dist_0024,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0104,Dist_0024,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0105,Dist_0024,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0105,Dist_0090,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0106,Dist_0024,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0106,Dist_0090,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0107,Dist_0025,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0108,Dist_0025,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0108,Dist_0091,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0109,Dist_0025,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0109,Dist_0091,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0110,Dist_0026,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0111,Dist_0026,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0112,Dist_0026,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0112,Dist_0092,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0113,Dist_0026,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0113,Dist_0092,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0114,Dist_0027,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0115,Dist_0027,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0116,Dist_0027,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0116,Dist_0093,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0117,Dist_0027,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0117,Dist_0093,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0118,Dist_0028,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0119,Dist_0028,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0120,Dist_0028,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0120,Dist_0029,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0120,Dist_0030,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0120,Dist_0031,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0120,Dist_0032,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0120,Dist_0033,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0120,Dist_0034,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0120,Dist_0035,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0120,Dist_0036,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0120,Dist_0078,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0120,Dist_0079,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0120,Dist_0080,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0120,Dist_0081,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0120,Dist_0082,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0120,Dist_0083,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0120,Dist_0084,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0120,Dist_0085,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0120,Dist_0086,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0120,Dist_0087,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0120,Dist_0088,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0120,Dist_0111,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0121,Dist_0028,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0121,Dist_0029,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0121,Dist_0030,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0121,Dist_0031,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0121,Dist_0032,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0121,Dist_0033,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0121,Dist_0034,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0121,Dist_0035,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0121,Dist_0036,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0121,Dist_0078,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0121,Dist_0079,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0121,Dist_0080,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0121,Dist_0081,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0121,Dist_0082,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0121,Dist_0083,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0121,Dist_0084,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0121,Dist_0085,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0121,Dist_0086,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0121,Dist_0087,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Part_0121,Dist_0088,,,,,,,,,,,,,,,,
