pred,succ,quantity
N000077,N000946,2.4887116212014204
N000112,N000939,1.6060757108752681
N000117,N000915,2.5620694703601425
N000010,N000200,1.5727050608578328
N000520,N000719,1.9169839583459631
N000076,N000755,1.3892178336597432
N000071,N000721,1.4422516011005964
N000165,N000379,2.6620254765997977
N000107,N000822,2.499314803684701
N000058,N000458,2.950556207482946
N000098,N000628,2.1606869963069912
N000347,N000775,2.168574287509086
N000670,N000730,2.19796684065437
N000041,N000599,2.2006885735621706
N000761,N000842,2.3769776500295308
N000300,N000723,2.486213079749812
N000100,N000512,1.5517423030100779
N000155,N000972,2.456180414741092
N000570,N000983,2.6250163090041942
N000435,N000501,2.6855709909601724
N000269,N000738,1.231689896323542
N000504,N000623,1.5773693831699505
N000433,N000553,1.6450671824215168
N000246,N000303,2.2967559071208408
N000079,N000689,2.4692621009366897
N000173,N000326,2.6865009522311727
N000012,N000699,2.549099338086949
N000675,N000809,1.4508582029306836
N000091,N000853,2.8197408103256714
N000115,N000995,2.5392679368677324
N000556,N000670,1.0510005873595898
N000266,N000473,2.414902462620142
N000650,N000991,2.0171923037149675
N000867,N000971,2.581399267119632
N000652,N000788,1.1244266803081253
N000089,N000319,2.794255519319611
N000048,N000132,2.375526137202521
N000795,N000966,2.9128915414534924
N000619,N000917,2.088890028879503
N000619,N000943,2.5853488897320194
N000247,N000584,1.5707419735597854
N000064,N000754,2.6298207444184865
N000103,N000462,1.6107676206090074
N000434,N000978,1.6855242136697606
N000368,N000498,1.267976506072565
N000205,N000649,1.6104902707856046
N000146,N000621,1.5077032262256194
N000080,N000136,1.647617649181535
N000131,N000221,1.4299265954715399
N000465,N000804,1.196280695112932
N000335,N000525,2.9488137938711745
N000911,N000931,2.487785520635625
N000161,N000862,2.355927160174528
N000049,N000487,1.5672165791020614
N000109,N000974,2.2971661375429338
N000793,N000875,2.8110530568904535
N000075,N000885,2.8842163680035204
N000216,N000283,1.0885652130032235
N000800,N000981,2.2615852792434774
N000200,N000765,2.052324000421399
N000027,N000438,2.3522724664052985
N000234,N000312,2.976081095268639
N000656,N000824,2.2178699423490422
N000049,N000545,2.4727890150054206
N000727,N000810,1.3646154541668405
N000498,N000559,2.0947245750436347
N000157,N000229,2.644563172533071
N000136,N000962,1.2440973552524386
N000154,N000352,1.2175693986602822
N000258,N000758,2.6618797141852575
N000434,N000651,1.0737116331982683
N000789,N000834,2.551367393465047
N000041,N000439,2.43697054130285
N000135,N000373,2.4919563193598826
N000455,N000976,1.0430035481541917
N000408,N000797,1.9119290132668456
N000268,N000505,1.3642045931350362
N000285,N000554,2.3441037176823554
N000455,N000534,2.5461098816956556
N000037,N000914,2.7571996806714343
N000319,N000949,1.2696401131353947
N000122,N000562,1.8499242775711136
N000380,N000980,1.5236592930300403
N000522,N000977,2.4225918196836522
N000551,N000593,2.6349719411024988
N000383,N000782,1.4138425598143303
N000175,N000201,1.0552835872760629
N000099,N000327,2.3526484114734707
N000141,N000753,1.2428483347450356
N000144,N000694,2.5488500842699984
N000409,N000882,1.57543143866991
N000286,N000893,1.4413697385506306
N000274,N000580,1.7138964810121158
N000531,N000719,2.189031079826267
N000423,N000489,1.2911953561968486
N000339,N000594,1.1279517532318006
N000644,N000998,2.6046591739474882
N000762,N000967,2.134556156557578
N000179,N000794,1.2140440572422382
N000645,N000991,1.7204539551214604
N000075,N000287,1.0408648318389921
N000552,N000769,1.292872983863855
N000069,N000971,2.732594088556053
N000466,N000625,2.7870235652261193
N000302,N000630,2.943965647273184
N000359,N000449,1.773822870056545
N000435,N000556,1.9424181612784608
N000504,N000729,2.9844342223750573
N000018,N000307,2.4514250165143654
N000301,N000639,2.4940786055555098
N000077,N000198,1.228734749944729
N000048,N000615,1.012146803155942
N000343,N000691,1.0102664866417352
N000041,N000062,2.970720157881577
N000588,N000897,1.0061074336379303
N000357,N000554,2.6219019158315717
N000690,N000882,2.72926167743432
N000753,N000779,2.3055746171953153
N000851,N000941,2.363828793708719
N000427,N000876,2.9950668180372673
N000662,N000740,2.0933601730200224
N000056,N000265,1.1417868497370924
N000034,N000161,1.3941698820386774
N000028,N000392,1.3439961189487075
N000416,N000857,2.1305739131197248
N000447,N000713,2.4832446401240817
N000245,N000745,2.9330747250703157
N000091,N000375,1.163212137256613
N000335,N000509,2.493681384544555
N000115,N000173,1.4176490848847194
N000099,N000157,1.8832173356054438
N000017,N000605,1.8284088552545446
N000252,N000426,1.8404990860620312
N000195,N000671,1.5132985314558458
N000101,N000154,2.2910686901257655
N000533,N000677,1.8516374016324975
N000261,N000739,1.278754454112619
N000813,N000820,1.2072548913292525
N000023,N000551,1.266443715899906
N000827,N000918,2.4767989911949746
N000622,N000941,1.5203904688319274
N000070,N000582,1.062266548658159
N000308,N000454,2.904661887832855
N000292,N000917,1.358194808996066
N000163,N000451,1.5573984007958002
N000176,N000596,1.4119765748355841
N000310,N000979,2.458277881923199
N000188,N000521,2.5132607657371926
N000179,N000922,2.0215553723468
N000849,N000851,1.4847660442420956
N000081,N000192,1.9255443263312688
N000341,N000718,1.2270937726492535
N000014,N000250,2.0376880393626875
N000646,N000894,2.7347098338972504
N000857,N000944,2.345742660431978
N000047,N000755,2.965263084087079
N000257,N000543,1.8221556359608202
N000137,N000839,2.976600495772632
N000621,N000985,1.3739451160227905
N000372,N000508,1.8445682022482879
N000398,N000573,1.6448230101677057
N000000,N000295,1.3877255772103927
N000294,N000892,1.0802437489619
N000067,N000383,2.2451400831935153
N000789,N000894,2.5002884156799294
N000519,N000724,1.8497095730994348
N000258,N000337,2.021469795625369
N000348,N000765,1.1059312395078515
N000465,N000774,1.4082131091362549
N000609,N000690,2.1878045964051713
N000209,N000468,1.1013018260270773
N000376,N000710,1.0025846695444285
N000071,N000504,2.3705257255268926
N000649,N000827,1.964605693656774
N000569,N000769,1.344376274763275
N000302,N000718,2.927802938916175
N000347,N000574,1.6438469969138942
N000604,N000842,1.2345093261610371
N000008,N000133,2.5845833602196144
N000329,N000534,1.995580635198871
N000603,N000870,2.362822104114978
N000043,N000938,2.4716651006500596
N000531,N000785,1.9677354471259332
N000485,N000934,2.7564934436740343
N000219,N000719,1.257968661786284
N000014,N000704,2.331032117616407
N000125,N000573,2.8919833820148115
N000315,N000947,2.3257240874083283
N000472,N000844,1.1947474910141809
N000004,N000662,1.2973660441057278
N000035,N000932,2.2292112404117086
N000114,N000905,2.6612902422813614
N000152,N000242,1.250923547571114
N000290,N000761,1.3176005642023212
N000157,N000381,1.8343275427013963
N000285,N000817,1.0439254150486463
N000427,N000443,1.6706431096443914
N000168,N000697,2.693282789781324
N000538,N000822,1.9194425281123972
N000548,N000764,1.5709146181249702
N000313,N000686,2.3324776014400044
N000807,N000877,1.3084389965252885
N000226,N000238,1.2647321747367437
N000234,N000892,2.1200764134030554
N000760,N000953,2.547255946529271
N000344,N000650,1.6273728618678442
N000616,N000770,1.9037638876300542
N000031,N000780,1.4631087566273306
N000349,N000534,1.2162809140548612
N000137,N000414,2.8671095023512487
N000684,N000825,2.541158356451914
N000479,N000572,2.696137895458696
N000529,N000578,1.5845668697090154
N000497,N000571,1.8673378288333355
N000053,N000417,1.5529167816801654
N000481,N000559,1.156292132267219
N000043,N000686,1.0309590030562896
N000555,N000774,2.872182990555074
N000459,N000581,2.063568794193867
N000287,N000485,1.8105941231153795
N000168,N000387,1.2363092540401608
N000475,N000916,1.6976194118486376
N000467,N000677,1.300427956440254
N000302,N000725,1.856157976550143
N000539,N000902,2.454451301226711
N000145,N000936,1.4114259468750119
N000353,N000927,2.691240804021329
N000168,N000588,2.49762561897018
N000685,N000888,2.442986909764932
N000767,N000790,2.212612732837252
N000573,N000722,1.930377293800996
N000222,N000524,1.1667305791819063
N000951,N000986,1.7079479207538937
N000264,N000728,1.9239172727534315
N000103,N000778,2.568842787323401
N000278,N000402,2.7618711761666352
N000125,N000833,2.5984289933669187
N000351,N000715,1.812398178284504
N000217,N000368,1.3476682932434214
N000887,N000947,1.378132006050455
N000719,N000921,1.3144918838235058
N000483,N000824,1.9540546723959444
N000337,N000889,2.1739781212840015
N000187,N000726,1.8093033399115142
N000369,N000831,2.553461287234187
N000496,N000920,1.6242901860454535
N000140,N000584,2.828125716492366
N000348,N000692,2.514506568828824
N000129,N000178,1.1930289058800518
N000060,N000532,1.9559152012131145
N000629,N000845,1.6424868111689555
N000510,N000897,1.0637571330411195
N000045,N000583,1.0880290623507778
N000205,N000428,1.2549732596903844
N000785,N000982,2.7863329891284865
N000118,N000297,2.122913029521353
N000060,N000817,1.7141693581572577
N000092,N000966,1.9692687578583632
N000480,N000823,1.7615044864447789
N000374,N000400,2.9526417811991807
N000108,N000179,1.5087581137293418
N000102,N000177,1.4290142386913551
N000777,N000798,1.3872426555333546
N000437,N000962,1.0326681976200456
N000960,N000964,1.217696795592324
N000391,N000994,2.162617254396178
N000582,N000754,1.9276002445947484
N000071,N000125,2.6560436602457855
N000192,N000371,1.1717326855198484
N000586,N000611,1.482607673184132
N000248,N000918,1.0461667866427087
N000055,N000394,2.038175694724089
N000502,N000858,2.641685020255501
N000182,N000329,1.5990641954369038
N000274,N000896,2.331937726414564
N000114,N000841,2.5217846424599752
N000014,N000995,1.6609277674572873
N000055,N000099,1.7112534951922878
N000611,N000761,2.1288700464159014
N000057,N000674,1.8749030582735533
N000872,N000977,1.608413361623617
N000255,N000453,1.8401661771297313
N000076,N000334,2.7132552700749493
N000312,N000606,2.0866900335890595
N000463,N000843,1.0172710692842513
N000082,N000111,2.8522681074214002
N000564,N000912,2.961343383683557
N000249,N000817,2.3991390807980792
N000116,N000244,2.7007330619763494
N000337,N000406,1.0238765740624107
N000170,N000476,2.6681954599671727
N000536,N000878,2.5607836185265276
N000689,N000703,2.778148967690873
N000478,N000688,1.629630009158356
N000022,N000132,1.9291926569096138
N000035,N000287,1.5388743039447876
N000248,N000966,1.2182338622205564
N000731,N000927,1.1076834427809918
N000367,N000888,1.125431523967827
N000065,N000253,2.17888826301634
N000648,N000720,1.5896976741748143
N000385,N000699,1.948476471901233
N000264,N000696,2.0563490839891196
N000137,N000613,2.332897393164755
N000478,N000768,2.7028813494560655
N000145,N000683,2.7317538980189173
N000028,N000233,1.779924434235255
N000203,N000334,2.0983540797126294
N000722,N000966,2.999331704170248
N000181,N000360,1.634586537961152
N000338,N000553,2.4335263570076386
N000321,N000638,1.202606634432876
N000378,N000541,2.1845861388005057
N000010,N000974,1.6886293442798759
N000400,N000661,2.4721052863094592
N000131,N000909,2.083941645372094
N000387,N000615,2.826908175972411
N000392,N000566,1.5261741874109789
N000443,N000775,1.5467829964932072
N000082,N000372,1.4643139904669307
N000244,N000389,1.84268878439395
N000217,N000606,2.645559473427693
N000087,N000714,2.5518073013892337
N000701,N000868,2.8575281429288673
N000220,N000507,1.6935202160508573
N000183,N000748,2.3105918941289643
N000401,N000431,2.0329346752599733
N000320,N000812,2.8219096520651012
N000530,N000542,2.636949090966847
N000617,N000755,2.1823508106099783
N000042,N000108,1.664214730151235
N000579,N000933,1.4805920774577166
N000204,N000653,1.0857438670035604
N000017,N000731,1.0271524364657594
N000413,N000562,1.127166455760262
N000030,N000376,1.0907690709860123
N000242,N000396,2.5969790834096957
N000097,N000996,1.9191830449592242
N000422,N000829,1.9624330033387998
N000773,N000981,2.716647169105751
N000129,N000859,2.869046007794948
N000420,N000952,2.865323625730883
N000716,N000906,1.58833785889408
N000160,N000331,2.660414210123161
N000475,N000655,1.4715212510470805
N000018,N000439,2.3411866118235123
N000636,N000704,2.098272542126211
N000530,N000661,2.6205484255140306
N000144,N000287,1.366135004619745
N000463,N000624,2.5914646081681134
N000587,N000947,1.0789288276194058
N000215,N000758,1.2114897843231458
N000111,N000814,2.1998213359547307
N000527,N000703,2.8295745783746113
N000028,N000168,1.324473537801598
N000702,N000948,1.6333773843484976
N000250,N000879,1.6642756718342608
N000276,N000551,2.1322582439142126
N000542,N000642,2.828690908648701
N000195,N000426,1.6528099934153293
N000041,N000615,2.7832184739538985
N000084,N000615,1.338474211928656
N000057,N000717,2.5405455255448812
N000179,N000319,1.074526135700739
N000165,N000286,2.2649551167973776
N000128,N000770,1.0394784193355961
N000818,N000932,2.691119324928705
N000167,N000861,1.6059866114306982
N000078,N000444,1.9092761628461732
N000773,N000883,1.1823092795504928
N000230,N000735,2.6349869937524435
N000683,N000966,2.2289126845472316
N000534,N000831,1.7480143902484973
N000821,N000972,1.956706733380714
N000033,N000959,2.4804657643444292
N000072,N000441,1.6603378297453597
N000855,N000912,2.9644758496321066
N000039,N000256,2.296751088232088
N000392,N000573,1.510034054563872
N000369,N000461,1.9396573218671367
N000049,N000373,2.8806267659030818
N000347,N000529,2.5197214623696507
N000326,N000889,1.5328394516136898
N000076,N000475,2.1988183243513344
N000122,N000332,1.301548320428678
N000723,N000967,2.039653037589019
N000928,N000963,1.825320645417634
N000616,N000919,2.2863929818681523
N000518,N000739,1.682677345028217
N000047,N000455,1.3106876227512192
N000570,N000807,2.410155594498712
N000361,N000398,1.6320347705550946
N000227,N000721,2.4236502527292254
N000091,N000366,1.503063655516326
N000144,N000582,1.3368121935318518
N000096,N000570,1.5021635683766204
N000094,N000745,1.9165182533356429
N000374,N000546,2.686654898536826
N000177,N000827,1.0247739226174633
N000468,N000991,2.1067117090134353
N000431,N000592,1.8900901295966759
N000289,N000453,1.6693950578884211
N000355,N000785,1.2323495458973917
N000139,N000302,1.6531071386747662
N000173,N000479,2.686385765564557
N000601,N000858,2.6059403695909262
N000624,N000912,2.610595023521599
N000388,N000570,1.8004604070822332
N000058,N000573,2.9275970367468025
N000527,N000858,2.7407385743653423
N000272,N000275,1.2160199759115167
N000495,N000670,2.5016930865262097
N000335,N000690,1.6809616875164235
N000004,N000117,2.283846933905248
N000298,N000467,2.343439849641837
N000884,N000960,1.8786271298056327
N000780,N000784,2.0035933689032137
N000361,N000456,2.9635077271537575
N000253,N000544,2.4625606364890142
N000310,N000951,2.4492737321472626
N000746,N000895,2.743777558930142
N000570,N000715,2.8119703601853425
N000782,N000935,1.436470467674822
N000555,N000938,2.659636706443627
N000364,N000589,1.6783784482902644
N000253,N000940,1.8649378442468019
N000120,N000733,2.230584926613582
N000068,N000293,2.9563541072158652
N000749,N000770,1.054202055101553
N000340,N000947,2.6267986301745925
N000358,N000612,1.5485724865047243
N000215,N000335,2.431540050428554
N000244,N000409,1.439822991792043
N000434,N000527,2.9947782393703126
N000076,N000396,1.381836547610835
N000819,N000839,2.5927157906332163
N000073,N000334,2.897348394965829
N000205,N000371,1.6104185560678739
N000485,N000837,1.0551616032494235
N000533,N000587,2.638608105686543
N000246,N000476,1.8837742391877137
N000218,N000539,1.844231207841576
N000293,N000350,2.195232533060256
N000133,N000548,2.6107666352161396
N000783,N000828,2.3411982397023925
N000439,N000669,2.883926640827562
N000508,N000787,1.8698520912260377
N000191,N000590,1.2271693673887132
N000934,N000957,1.5674658231675422
N000335,N000493,1.810778541257643
N000106,N000248,1.057669538825637
N000109,N000797,1.6033143804075791
N000735,N000910,1.1634750317086406
N000294,N000624,2.6236245227575186
N000238,N000931,1.7327078234721653
N000319,N000966,1.0624670420666769
N000278,N000497,1.3241061664604052
N000144,N000220,1.7222760934782981
N000148,N000686,2.377896713315792
N000296,N000392,2.6267241853626486
N000082,N000473,1.2466821075581684
N000902,N000951,1.6742780196913736
N000635,N000835,2.735421484326486
N000146,N000499,2.2679069611532676
N000603,N000673,2.3417412532562865
N000253,N000356,1.1707397129123314
N000526,N000542,1.5659705062000737
N000723,N000814,2.140563955115776
N000078,N000570,2.278458976227607
N000208,N000874,1.1674526608203408
N000488,N000694,1.5796341465146353
N000549,N000660,1.7690354956594296
N000376,N000634,1.7042604780904784
N000150,N000917,1.726069876056608
N000064,N000603,1.4668720451687016
N000258,N000854,1.02613236240806
N000232,N000390,2.57768382421731
N000325,N000494,2.3714145304910046
N000005,N000557,1.060488263839485
N000678,N000725,1.9799268565780974
N000238,N000592,1.140838534468826
N000026,N000469,1.7544952363006663
N000085,N000999,1.0924543174559866
N000767,N000991,1.3802745624580057
N000071,N000977,2.6355445979346905
N000699,N000775,1.6217613309797168
N000144,N000770,1.7822641987831327
N000511,N000755,2.0665688450149062
N000626,N000644,1.333334035040615
N000250,N000321,2.6862652645166247
N000443,N000707,1.3025629715306044
N000047,N000759,1.450060498954639
N000122,N000620,2.7268144837218165
N000798,N000843,2.8194700811740083
N000197,N000562,2.1954841855444354
N000448,N000845,1.582265978829095
N000249,N000421,2.065316904540495
N000029,N000573,1.3653293423821409
N000175,N000826,1.7281143731026252
N000325,N000343,1.497001839630548
N000418,N000769,1.5336359607366556
N000442,N000680,2.8753908670476847
N000724,N000876,1.4045056845435062
N000681,N000844,2.6131089234101132
N000258,N000771,2.020924510697309
N000370,N000937,1.2374565618119275
N000749,N000858,1.683399157550615
N000419,N000904,2.243628493512703
N000415,N000714,2.478943411857058
N000511,N000695,2.049705076016153
N000292,N000667,2.4929975444682784
N000052,N000958,2.7811385622916482
N000276,N000290,2.3835087465535874
N000102,N000128,2.1700577889218797
N000143,N000532,2.000131737480574
N000159,N000263,1.8563164686631217
N000360,N000367,1.8616282022912143
N000819,N000948,2.5544056940231936
N000288,N000601,1.9706517955859106
N000370,N000951,1.8605431191065245
N000061,N000135,1.4217344384143802
N000562,N000927,2.90250034983682
N000002,N000213,2.0021967970904804
N000146,N000823,2.8065017320324763
N000528,N000923,2.1531478397173367
N000030,N000525,2.323684614755015
N000207,N000923,1.300322111637955
N000292,N000653,1.5169542259712048
N000034,N000839,1.8255631270258315
N000022,N000610,1.4852572533590522
N000481,N000793,2.072725432687019
N000149,N000499,1.134116864690133
N000823,N000968,2.9112560753825867
N000516,N000816,2.2736832570616246
N000423,N000895,1.5187516888672208
N000175,N000361,1.697814619972516
N000376,N000504,2.4255984097093415
N000126,N000721,1.8753725755294686
N000064,N000227,1.5290921471368806
N000440,N000482,2.081609214612961
N000216,N000818,2.9324904515103016
N000256,N000708,2.1761980684516127
N000384,N000750,2.524066825822822
N000232,N000545,2.8230951570103864
N000222,N000261,1.455772447528757
N000892,N000979,1.5303204661616834
N000018,N000199,2.613800812661503
N000273,N000508,1.193435241538763
N000153,N000441,2.9594544117757025
N000670,N000966,1.3254235985406466
N000074,N000448,2.5583196605874026
N000301,N000416,2.2993792660091668
N000367,N000759,1.123217892407868
N000874,N000956,2.841302342518534
N000465,N000863,2.2118386629110507
N000101,N000246,2.3054860458206283
N000402,N000927,1.91589972408567
N000009,N000068,2.442933879682098
N000307,N000875,1.8215147690040017
N000840,N000930,1.9467981283359141
N000088,N000774,1.1615464542970004
N000296,N000502,1.4574121116666392
N000203,N000518,1.4983026965338935
N000954,N000979,1.3482237473968475
N000120,N000428,2.755448010804481
N000784,N000808,1.9581003499690905
N000091,N000424,2.531109469018653
N000650,N000931,1.3281680904691067
N000269,N000643,1.5802034183944806
N000014,N000776,2.5203963736582624
N000295,N000572,1.72715197064636
N000574,N000596,1.2972516484434071
N000004,N000844,1.4887765943464812
N000720,N000895,2.6965553145418895
N000586,N000794,1.504938706580965
N000179,N000688,1.2417593650862906
N000692,N000774,2.0760709854578616
N000466,N000756,1.4786302823805006
N000351,N000803,1.471658372321188
N000185,N000594,1.6426913018952953
N000736,N000746,1.0180448233848802
N000644,N000648,1.2207464079917731
N000761,N000785,1.4992766255070369
N000461,N000584,1.0499509916091676
N000109,N000946,1.9493816270154691
N000553,N000935,1.1765954985498541
N000740,N000964,1.60801989206426
N000411,N000828,2.563264386725395
N000287,N000653,1.7719394977660923
N000044,N000554,2.2045912595576658
N000421,N000562,1.385495386960115
N000205,N000454,1.3072114640871928
N000181,N000692,2.881258096610595
N000895,N000939,1.3025616626278294
N000249,N000293,1.3100361553588653
N000651,N000709,1.6459355020559288
N000100,N000573,2.2636869657527567
N000009,N000446,2.3554965658436573
N000080,N000759,2.594452969002933
N000081,N000095,1.3507105346450243
N000443,N000728,1.2234377702111836
N000274,N000383,1.473197028437023
N000244,N000611,2.024959713589759
N000487,N000737,2.773230828969721
N000534,N000747,1.8070261073735214
N000051,N000729,2.319532234721005
N000120,N000617,2.00681484113431
N000267,N000660,2.5789958809214317
N000373,N000409,2.657224179003021
N000823,N000883,2.2498275667744965
N000064,N000671,1.23862732076917
N000053,N000351,1.2491137893590543
N000195,N000259,1.9774768050898015
N000574,N000857,2.9710101462502765
N000104,N000189,1.4484901157289407
N000682,N000686,2.983321585234955
N000097,N000583,2.877295362754917
N000043,N000347,2.161300767767708
N000774,N000889,1.9800784722561873
N000721,N000725,1.4764427422382347
N000699,N000872,2.2105528525781972
N000443,N000836,1.466200902890346
N000097,N000280,1.7385861368879252
N000335,N000362,2.5965211518859057
N000538,N000599,2.11801888395318
N000787,N000807,1.754920832161751
N000028,N000894,1.9031145352018237
N000337,N000780,2.6600395326703206
N000014,N000994,2.3826048065590766
N000007,N000470,1.9864351254531767
N000000,N000789,1.2384872753901364
N000058,N000328,1.1081230313308166
N000304,N000332,1.9418999629399587
N000054,N000820,1.0646163940374798
N000378,N000510,1.6558256373932034
N000239,N000943,2.3765883513794934
N000052,N000474,1.8593641742836091
N000098,N000535,1.0632745182688879
N000007,N000370,1.6949083849524251
N000627,N000765,1.1564507028551505
N000412,N000618,2.9490219778038407
N000636,N000787,1.1951298614692245
N000148,N000204,2.36447962218911
N000202,N000271,1.9650423159794952
N000901,N000925,1.5394293360050146
N000367,N000943,1.5541527089144964
N000127,N000811,1.5654039930202994
N000043,N000324,1.6103825642670704
N000041,N000813,2.4548715971588253
N000001,N000425,2.673785059821256
N000023,N000774,1.3797823965233986
N000068,N000451,1.4200782391644065
N000496,N000670,1.6378309335682235
N000386,N000628,1.598965844561656
N000068,N000858,1.6238332683407197
N000179,N000458,2.949552075790792
N000113,N000927,2.3411153704695993
N000010,N000745,2.1413555908789412
N000164,N000593,2.137868696992785
N000029,N000570,1.1700295003822414
N000433,N000998,1.437080271324421
N000397,N000423,2.0001785923564928
N000399,N000708,2.5547928720882944
N000154,N000394,2.4236624636630575
N000029,N000185,2.1523277698647765
N000454,N000963,1.7285052587747294
N000051,N000676,2.56356599727192
N000440,N000526,2.7504851255622143
N000239,N000700,1.6104336725336916
N000239,N000282,1.47255749236436
N000494,N000801,1.2003316803486037
N000605,N000790,2.8935580029068224
N000085,N000478,2.701713457234202
N000728,N000816,2.3061936868401243
N000674,N000956,1.3684872183038619
N000495,N000603,2.9036899981177413
N000092,N000211,2.0936530096414696
N000108,N000825,1.4475134491910098
N000239,N000605,2.73072525731099
N000464,N000878,2.094843854477659
N000545,N000626,1.0277587986605794
N000278,N000745,2.3737442452262916
N000102,N000567,2.044745797641486
N000126,N000654,2.351942863536772
N000527,N000829,2.65775912713168
N000420,N000842,1.7073302055336481
N000049,N000249,1.6958565724681993
N000689,N000726,1.594886740241112
N000128,N000252,2.1911748691540334
N000056,N000310,1.384367005928943
N000470,N000622,1.500062603729604
N000690,N000784,2.2459170703456763
N000157,N000881,2.8912504363613287
N000332,N000754,2.292138739436587
N000530,N000888,2.5542206356295116
N000023,N000528,2.8158702066540204
N000265,N000987,1.9138600984020584
N000005,N000113,2.172960067945083
N000251,N000989,1.9028876850048415
N000074,N000934,1.2717279940622879
N000474,N000779,2.525812422757758
N000199,N000808,1.8393505448176166
N000409,N000792,2.1913693344726672
N000716,N000732,2.6935322299280076
N000188,N000444,2.953858558600152
N000440,N000541,1.564873335723408
N000111,N000330,1.494696827793938
N000226,N000929,2.1809530822533483
N000433,N000560,1.4799880186193881
N000551,N000640,1.513777841201868
N000201,N000209,1.6221694397990907
N000777,N000871,1.4049865430661834
N000634,N000969,1.0089730839199853
N000035,N000395,2.7399520448890895
N000333,N000687,1.0354034742541225
N000767,N000951,1.093057475134487
N000911,N000982,2.9080150831657323
N000139,N000795,1.2609812941275669
N000124,N000356,1.6280330614152845
N000456,N000998,2.5015289537171213
N000012,N000970,1.2257104325285346
N000095,N000568,2.349701912911478
N000397,N000447,2.5566372800831583
N000149,N000897,2.8395946702473234
N000151,N000468,2.511727792880209
N000064,N000115,2.495110091648452
N000279,N000854,1.4857281249268588
N000290,N000334,2.6048114635754267
N000008,N000980,2.5292553328719185
N000054,N000733,2.081160892722861
N000030,N000131,1.5851935108851578
N000110,N000815,2.9295491788551087
N000008,N000362,2.981212686968659
N000495,N000767,2.901365689354088
N000286,N000733,2.2780752525434487
N000669,N000715,1.1163617551446283
N000046,N000058,1.3078131796541321
N000010,N000795,1.880981264715427
N000138,N000866,1.8731969639471377
N000623,N000816,1.20065794377121
N000059,N000222,2.997471273896404
N000291,N000412,2.9893788834204296
N000081,N000801,2.3814669597492504
N000033,N000419,2.5514793471433626
N000011,N000999,2.635293470538227
N000043,N000496,2.4942305472594337
N000043,N000648,2.727147673753208
N000267,N000985,1.2237578300883916
N000292,N000815,1.235593472762098
N000278,N000987,1.2317175388528845
N000275,N000411,2.6983073784602354
N000405,N000782,2.8848153299406363
N000313,N000759,2.6159015519683617
N000259,N000707,2.7611346307397984
N000206,N000635,1.71204502464815
N000387,N000657,1.773834619631867
N000112,N000489,2.594425372905523
N000738,N000810,1.7193327589834544
N000400,N000424,2.753695478516702
N000168,N000551,1.5525054472355864
N000443,N000508,1.7698286957042537
N000447,N000684,2.6850939537893703
N000313,N000645,2.6105647829170113
N000043,N000270,2.0406646947751437
N000804,N000943,1.3288172722018983
N000178,N000254,1.7340683643248163
N000544,N000778,2.3921949446761186
N000104,N000814,1.6057621069942973
N000757,N000819,2.3724366943831576
N000381,N000797,2.0482021738938343
N000458,N000717,2.3367638306882763
N000067,N000833,2.573835235435584
N000062,N000683,2.7080869253265405
N000256,N000942,1.6850887631392801
N000066,N000910,1.2633419077016055
N000140,N000755,2.4993839021908792
N000122,N000774,2.2938762604467886
N000216,N000424,1.1458174100993506
N000329,N000647,1.4326205983420937
N000153,N000920,2.3107136106093
N000754,N000885,1.8139775059407752
N000628,N000830,1.5435379582715045
N000015,N000415,2.474177106330967
N000015,N000419,1.770195786482805
N000707,N000710,1.3486585497180819
N000153,N000396,2.9971727283954483
N000345,N000928,1.9850186592598849
N000454,N000537,1.6237111611226407
N000515,N000627,2.7390318630275807
N000090,N000307,1.351923677868336
N000534,N000740,2.6790758077933288
N000425,N000690,1.321066866805596
N000130,N000360,1.470763011885192
N000465,N000669,1.7516180439786142
N000250,N000473,2.3564882150766833
N000270,N000749,2.2640049615831903
N000183,N000557,1.1661348442921375
N000311,N000651,2.926538083469681
N000065,N000878,1.9071594661189077
N000245,N000342,2.7608178518270075
N000321,N000494,1.1353917614500602
N000113,N000128,2.7668853529034667
N000063,N000428,1.097959901819102
N000006,N000390,1.511335315281751
N000214,N000401,1.7524382880559977
N000763,N000778,2.4088318206168915
N000654,N000933,1.820659630127392
